city_code,latitude,longitude
arbin,45.51043558,6.07404533
arblade le bas,43.705548149,-0.172738293
arblade le haut,43.740926806,-0.061728962
arbois,46.894404349,5.773071251
arbon,43.000649712,0.7316492870000001
arbonne,43.421671021,-1.549100628
arbonne la foret,48.410407079,2.560970923
arboras,43.720601194,3.475014024
arbori,42.128066991,8.795671346
arbot,47.847194254,5.016939147
arbouans,47.488799169,6.808337068
arboucave,43.605890778,-0.442082312
arbouet sussaute,43.371568443,-0.98888452
arbourse,47.249162568,3.224686548
arboussols,42.666163055,2.492752695
arboys en bugey,45.712796712,5.64167722
arbrissel,47.927055054,-1.294968902
arbus,43.324667672,-0.506427276
arbusigny,46.086536566,6.207481076
arc en barrois,47.947837778,5.022852525
arc et senans,47.035433492,5.769789549
arc les gray,47.463027978,5.581898984
arc sous cicon,47.052001906,6.399503842
arc sous montenot,46.915171749,6.005864119
arc sur tille,47.338758397,5.200858874
arcachon,44.653412436,-1.174977983
arcais,46.300820042,-0.695263943
arcambal,44.454657003,1.547825948
arcangues,43.426545424,-1.517355825
arcay,46.962488639,2.335823538
arceau,47.376096012,5.196336831
arcenant,47.140218174,4.8383377880000005
arcens,44.900285261,4.31760549
arces,45.556910874,-0.885747512
arces dilo,48.098619782,3.594116199
arcey,47.519242455,6.651170498
archail,44.111165658,6.330564632
archamps,46.122411893,6.139530007
archelange,47.148466824,5.521066454
arches,45.298825401,2.318519058
archettes,48.132509524,6.549290419
archiac,45.523145902,-0.301212502
archignac,45.015702866,1.291297049
archignat,46.367116193,2.409580218
archigny,46.671890348,0.680517625
archingeay,45.928459449,-0.7166997140000001
archon,49.74412009,4.119783314
arcinges,46.13444647,4.287903294
arcins,45.07657784,-0.710067921
arcis le ponsart,49.224557418,3.689398597
arcis sur aube,48.527674548,4.141496026
arcisses,48.33485535,0.898911717
arcizac adour,43.149089954,0.090141364
arcizac ez angles,43.096033851,0.015233396
arcizans avant,42.959348987,-0.119136516
arcizans dessus,42.99575345,-0.1606022
arcomps,46.675686392,2.426926349
arcon,46.965530071,6.379010107
arconcey,47.216117184,4.461186356
arconnay,48.395788285,0.081320625
arconsat,45.897864396,3.716566661
arconville,48.156282129,4.729695768
arcueil,48.805418818,2.334016124
arcy ste restitue,49.25492425,3.478630764
arcy sur cure,47.59667428,3.760826073
ardelles,48.545781251,1.179639792
ardelu,48.35520945,1.91276132
ardenais,46.645120556,2.352404784
ardenay sur merize,47.993867313,0.428018896
ardengost,42.927175066,0.414684115
ardentes,46.736217687,1.823599787
ardes,45.398741576,3.118432991
ardeuil et montfauxelles,49.267750939,4.7049769900000005
ardiege,43.06681625,0.644374978
ardillieres,46.050259447,-0.8902993090000001
ardin,46.481612301,-0.554992834
ardizas,43.723514176,0.998787434
ardoix,45.191521675,4.743433494
ardon,46.772582561,5.876813684
ardouval,49.74145644,1.272118315
ardres,50.877060311,1.983825846
aregno,42.590898593,8.876938813
areines,47.798193828,1.102442474
arelaune en seine,49.456808661,0.7485996070000001
aren,43.247993049,-0.724858336
arengosse,44.033746808,-0.78716253
arenthon,46.097781583,6.33862149
ares,44.795393956,-1.078446421
aresches,46.89296936,5.919935939
aressy,43.27795339,-0.327877568
arette,43.040263836,-0.7360177370000001
arfeuille chatain,46.06040761,2.434069303
arfeuilles,46.143292065,3.74351109
arfons,43.424306581,2.189383773
argagnon,43.462289823,-0.67608647
arganchy,49.230133145,-0.732464839
argancon,48.250077553,4.597013006
argancy,49.198800621,6.210336441
argein,42.923755653,0.990460504
argeles bagneres,43.091505354,0.197216918
argeles gazost,43.005417659,-0.095657309
argeles sur mer,42.535086357,3.024219184
argeliers,43.311337823,2.910488603
argelliers,43.730812428,3.65262282
argelos,43.449047728,-0.347222706
argelouse,44.372064752,-0.632271211
argences,49.134123932,-0.158603199
argences en aubrac,44.775559383,2.815050399
argens minervois,43.245738053,2.77094126
argent sur sauldre,47.562550775,2.430002061
argentan,48.732527209,-0.013506115
argentat sur dordogne,45.113318022,1.939381797
argentenay,47.823275659,4.114469175
argenteuil,48.951531886,2.240388744
argenteuil sur armancon,47.743972381,4.101309
argentieres,48.652020763,2.870851784
argentine,45.489243864,6.33324802
argenton,44.384833781,0.066485955
argenton sur creuse,46.57872432,1.49260686
argentonnay,46.970121732,-0.420299271
argentre,48.090663629,-0.6322311340000001
argentre du plessis,48.048415915,-1.138440886
argenvieres,47.140773691,2.993136931
argenvilliers,48.276546355,0.968240702
argers,49.066706501,4.857891789
arget,43.544776256,-0.532079335
argiesans,47.604988882,6.823129607
argillieres,47.664387639,5.6259085550000005
argilliers,43.981476028,4.490965018
argilly,47.068592327,5.024747349
argis,45.933504727,5.482593252
argiusta moriccio,41.815418536,9.032650196
argoeuves,49.94075271,2.245749872
argol,48.249860637,-4.299018623
argonay,45.947047258,6.147846964
argoules,50.337505625,1.817901728
argueil,49.546132923,1.525315908
arguel,49.876918231,1.807772521
arguenos,42.958681197,0.727451611
argut dessous,42.89240983,0.715102176
argy,46.941019228,1.46085094
arhansus,43.254973936,-1.023831956
aries espenan,43.275328119,0.529872149
arifat,43.775693165,2.353374322
arignac,42.87585768,1.595543477
arinthod,46.393818871,5.582269114
arith,45.721230934,6.063133565
arlanc,45.420760483,3.722981313
arlay,46.765371686,5.537548031
arlebosc,45.040518879,4.628651947
arlempdes,44.866937646,3.902608861
arles,43.546935152,4.661799679
arles sur tech,42.449556114,2.625980183
arlet,45.112659539,3.410852712
arleuf,47.040464565,4.015692994
arleux,50.281849972,3.112754755
arleux en gohelle,50.364919712,2.868667332
arlos,42.874056005,0.694663133
armaille,47.713499413,-1.137696474
armancourt,49.370641965,2.763892851
armaucourt,48.812339946,6.299016215
armbouts cappel,50.982089528,2.348154048
armeau,48.047722951,3.337288949
armendarits,43.299147441,-1.161516069
armentieres,50.691261577,2.88000046
armentieres en brie,48.980878518,3.016484077
armentieres sur avre,48.681008472,0.806912045
armentieres sur ourcq,49.174033511,3.387020839
armentieux,43.522126356,0.097048963
armes,47.463168788,3.562102251
armillac,44.555656493,0.390429199
armissan,43.187388933,3.089015254
armix,45.854492231,5.583031315
armous et cau,43.572846789,0.186719969
armoy,46.35266858,6.51137911
arnac,45.063182281,2.226629036
arnac la poste,46.2640246,1.373071102
arnac pompadour,45.410541802,1.361037136
arnac sur dourdou,43.71876226,2.946073174
arnage,47.928651015,0.191183237
arnancourt,48.349577046,4.914243209
arnas,46.018548991,4.710963117
arnaud guilhem,43.146286942,0.8995475340000001
arnave,42.852578527,1.6462588500000002
arnaville,49.01356877,6.025501897
arnay le duc,47.127420484,4.479678909
arnay sous vitteaux,47.437236808,4.498765424
arnayon,44.493378659,5.311424062
arne,43.181239135,0.493533926
arneguy,43.085764743,-1.276085931
arneke,50.840877454,2.41838774
arnicourt,49.553854663,4.341031209
arnieres sur iton,48.991596387,1.085324651
arnos,43.458449444,-0.53344612
arnouville,48.986083553,2.417139933
arnouville les mantes,48.91097494,1.720241832
aroffe,48.40903449,5.899573913
aromas,46.305487592,5.485367228
aron,48.30374477,-0.549792072
aroue ithorots olhaiby,43.309026237,-0.928438995
aroz,47.613261818,6.005339866
arpaillargues et aureillac,43.999630319,4.364829501
arpajon,48.59030281,2.243954666
arpajon sur cere,44.876118753,2.464421864
arpavon,44.371127022,5.273184253
arpenans,47.620693728,6.412623173
arpheuilles,46.900631063,1.272695795
arpheuilles st priest,46.226666425,2.665255145
arphy,44.041566468,3.58678608
arquenay,47.985707266,-0.588696768
arques,42.94772822,2.3865072
arques la bataille,49.882469559,1.137815968
arquettes en val,43.105091278,2.497375532
arqueves,50.072423398,2.477973024
arquian,47.535241684,2.998368087
arracourt,48.724938009,6.5336532080000005
arradon,47.633874493,-2.822764777
arraincourt,48.976228417,6.530780572
arrancourt,48.326949781,2.150947448
arrancy,49.49882629,3.764222249
arrancy sur crusnes,49.411260191,5.651309178
arrans,47.690185682,4.328104867
arras,50.290017375,2.766050504
arras en lavedan,42.967252646,-0.14391887
arras sur rhone,45.143577486,4.803678022
arrast larrebieu,43.28560868,-0.8500577680000001
arraute charritte,43.419229232,-1.113684704
arraye et han,48.835554179,6.289990455
arrayou lahitte,43.093247568,0.044910892
arre,43.957520591,3.518933482
arreau,42.913031694,0.351868085
arrelles,48.046818569,4.27543269
arrembecourt,48.543829581,4.6059035690000005
arrenes,46.072107861,1.567588221
arrens marsous,42.910277525,-0.260463696
arrentes de corcieux,48.132458027,6.875319484
arrentieres,48.267685084,4.738425567
arrest,50.12908117,1.619223188
arreux,49.826390951,4.661253104
arriance,49.018582851,6.503899172
arricau bordes,43.501790514,-0.142056874
arrien,43.313141199,-0.162470897
arrien en bethmale,42.877897905,1.036286961
arrigas,43.99061745,3.480653805
arrigny,48.607526717,4.695108568
arro,42.096711741,8.80432428
arrodets,43.030324516,0.280936797
arrodets ez angles,43.070362731,0.041483112
arromanches les bains,49.335605349,-0.62054518
arronnes,46.052450939,3.574970887
arronville,49.174593818,2.11346183
arros de nay,43.181817974,-0.295545861
arroses,43.54674009,-0.110348902
arrouede,43.360461707,0.5833988360000001
arrout,42.947553939,1.019991475
arry,48.993540036,6.057477167
ars,45.636808751,-0.402160345
ars en re,46.211015321,-1.514662123
ars laquenexy,49.087583906,6.269127744
ars les favets,46.200238077,2.748577329
ars sur formans,45.993537592,4.821960428
ars sur moselle,49.086408934,6.035798897
arsac,44.988794007,-0.7009874580000001
arsac en velay,44.993572512,3.954964855
arsague,43.581829168,-0.7903906380000001
arsans,47.367520245,5.631663711
arsonval,48.280057922,4.650961277
arsure arsurette,46.7156437,6.079590218
arsy,49.405829969,2.689574755
art sur meurthe,48.66124481,6.262544525
artagnan,43.407036157,0.08246106
artaise le vivier,49.571842193,4.892941488
artaix,46.249654263,3.993343309
artalens souin,42.977748776,-0.041173902
artannes sur indre,47.276449138,0.5939068390000001
artannes sur thouet,47.201721839,-0.097035514
artas,45.537609141,5.166786373
artassenx,43.845440371,-0.396230335
artemare,45.869624164,5.690088298
artemps,49.761601531,3.197375465
artenay,48.076013181,1.880265411
arthaz pont notre dame,46.160743426,6.269406619
arthel,47.24355899,3.406359261
arthemonay,45.141265594,5.05985141
arthenac,45.503608933,-0.323644949
arthes,43.964144713,2.225927724
arthez d armagnac,43.890842865,-0.247675872
arthez d asson,43.088343106,-0.252578076
arthez de bearn,43.466458344,-0.6198733190000001
artheze,47.789406037,-0.111745535
arthies,49.095189656,1.796970834
arthon,46.693483153,1.711413492
arthonnay,47.932095563,4.230399924
arthun,45.76879931,4.038673958
artigat,43.143173579,1.446726199
artignosc sur verdon,43.693733679,6.108134862
artigue,42.826174104,0.640068603
artigueloutan,43.271911317,-0.243885304
artiguelouve,43.313657981,-0.47313205
artiguemy,43.126229667,0.246303286
artigues,42.689846976,2.037910827
artigues pres bordeaux,44.860257511,-0.49021254
artins,47.750083146,0.747599152
artix,43.06660141,1.562149832
artolsheim,48.207955251,7.599698148
artonne,46.005861674,3.150737937
artres,50.295615075,3.538042319
artzenheim,48.114367362,7.541922599
arudy,43.100531763,-0.474690799
arue,44.057941298,-0.355094043
arvert,45.746809504,-1.123864567
arveyres,44.891859371,-0.276646984
arviere en valromey,45.916294208,5.735432914
arvieu,44.19077226,2.667615091
arvieux,44.764278425,6.722280206
arvigna,43.059194027,1.72896982
arvillard,45.409980704,6.17020029
arville,48.181094565,2.5565554610000003
arvillers,49.73197773,2.6360065610000003
arx,44.112576872,0.086529065
arzacq arraziguet,43.540939187,-0.425454697
arzal,47.521380902,-2.404143814
arzano,47.893174019,-3.442755537
arzembouy,47.247059836,3.359730906
arzenc d apcher,44.844612962,3.111661916
arzenc de randon,44.653261486,3.614651453
arzens,43.201263792,2.204570916
arzillieres neuville,48.645635954,4.600018128
arzon,47.547656248,-2.886486806
arzviller,48.721734238,7.162916088
asasp arros,43.118033401,-0.6293057360000001
ascain,43.339026893,-1.6311270370000002
ascarat,43.183430641,-1.262634019
aschbach,48.941684697,7.980926953
ascheres le marche,48.111941271,2.010289853
asco,42.434499645,8.997095065
ascou,42.719585461,1.930831083
ascoux,48.127537371,2.249710084
ascros,43.919400433,7.015400618
asfeld,49.473341079,4.123352844
aslonnes,46.445302093,0.333616964
asnan,47.310372331,3.5523411510000003
asnans beauvoisin,46.937234417,5.396578371
asnelles,49.333567738,-0.584019132
asnieres,49.204918232,0.402272778
asnieres en bessin,49.359860309,-0.937738501
asnieres en montagne,47.713292448,4.292182634
asnieres en poitou,46.089193984,-0.211286582
asnieres la giraud,45.893610948,-0.511486134
asnieres les dijon,47.386464651,5.045358406
asnieres sous bois,47.479006292,3.638742766
asnieres sur blour,46.149911163,0.784062856
asnieres sur nouere,45.70841115,0.048489012
asnieres sur oise,49.14081839,2.379558393
asnieres sur saone,46.385206065,4.883700297
asnieres sur seine,48.91591925,2.287808861
asnieres sur vegre,47.886393861,-0.226163061
asnois,47.397219844,3.587487468
aspach,48.653091221,6.967210044
aspach le bas,47.766592994,7.151180779
aspach michelbach,47.77440927,7.124291487
asperes,43.807058464,4.039019771
aspet,43.011445413,0.806104734
aspin aure,42.935617236,0.328180655
aspin en lavedan,43.075370765,-0.048596236
aspiran,43.567190207,3.448321556
aspremont,44.493223136,5.720869788
aspres les corps,44.812759793,5.999525437
aspres sur buech,44.560462282,5.786094829
aspret sarrat,43.070087372,0.7202972910000001
asprieres,44.555160089,2.138425033
asque,43.024641729,0.252201274
asques,44.948378078,-0.426184068
asquins,47.48782446,3.747207735
assac,43.978480399,2.434206002
assainvillers,49.622694986,2.599810439
assais les jumeaux,46.791578603,-0.067672432
assas,43.710446561,3.898270391
assat,43.257593511,-0.288647721
assay,47.067719602,0.276520407
asse le berenger,48.155733616,-0.318845803
asse le boisne,48.32206937,-0.003263234
asse le riboul,48.202867849,0.079163428
assenay,48.179104318,4.066291423
assencieres,48.356072631,4.20088906
assenoncourt,48.766720717,6.799036307
asserac,47.438121326,-2.412813329
assevent,50.288270591,4.019796518
assevillers,49.898388131,2.8409830510000003
assier,44.672150464,1.874298156
assieu,45.409925388,4.877766936
assignan,43.40024822,2.886676394
assigny,47.431177052,2.750725042
assis sur serre,49.680564098,3.554556194
asson,43.103547015,-0.220128938
asswiller,48.880587263,7.224184202
astaffort,44.064616182,0.6579263430000001
astaillac,44.951828283,1.830472623
aste,43.016574074,0.215628256
aste beon,43.030328422,-0.397434514
astet,44.684743774,4.026056625
astille,47.962013061,-0.8462356940000001
astis,43.438166611,-0.322733282
aston,42.681045186,1.659353899
astugue,43.097156721,0.07222857
athee,47.225421798,5.361313001
athee sur cher,47.314760061,0.902710253
athesans etroitefontaine,47.594198868,6.51545166
athie,47.562413813,4.258410718
athienville,48.717798898,6.486710107
athies,50.307513626,2.841582075
athies sous laon,49.575911394,3.69000239
athis,49.007496227,4.125568763
athis mons,48.709264749,2.386718909
athis val de rouvre,48.790712039,-0.465246864
athos aspis,43.413355236,-0.965108316
attainville,49.06037642,2.350739674
attancourt,48.534516417,4.943954918
attenschwiller,47.567860443,7.46835207
attiches,50.513359327,3.062132176
attichy,49.426017705,3.044577226
attignat,46.286061273,5.179817579
attignat oncin,45.514174192,5.77964579
attigneville,48.398025163,5.826508238
attigny,49.476266168,4.585200636
attilloncourt,48.797577226,6.385880014
attilly,49.855348527,3.15428951
attin,50.491637565,1.7550921220000002
atton,48.892874957,6.110496816
attray,48.120293175,2.131827333
attricourt,47.487711702,5.410826222
aubagnan,43.664888158,-0.49580273
aubagne,43.29362258,5.563232443
aubaine,47.130283617,4.733758442
aubais,43.749532227,4.145907728
aubarede,43.270017424,0.250195537
aubas,45.079329313,1.198485937
aubazat,45.128510212,3.445324919
aubazines,45.186100134,1.68610857
aube,48.732098453,0.545663133
aubeguimont,49.809313377,1.679204251
aubenas,44.610241548,4.395935019
aubenas les alpes,43.933926212,5.676594668
aubenasson,44.678375902,5.145299048
aubencheul au bac,50.251450462,3.161334535
aubencheul aux bois,50.024078162,3.26116661
aubenton,49.825326551,4.190262816
aubepierre ozouer le repos,48.619969635,2.903442764
aubepierre sur aube,47.910033866,4.950429067
auberchicourt,50.330054902,3.227859714
aubercourt,49.837846125,2.54719663
aubergenville,48.962720904,1.849559735
